movieId,keyword
679,settler
679,space colony
679,space marine
679,space travel
679,spaceman
679,vacuum
679,warrior woman
679,xenomorph
816,aftercreditsstinger
816,airplane
816,android
816,clowning
816,dancing scene
816,duringcreditsstinger
816,group therapy
816,james bond spoof
816,judo
816,missile
816,penthouse apartment
816,swinging
816,swinging 60s
816,telescope
816,time travel
816,trapdoor
816,undercover
1404,arranged marriage
1404,big family
1404,glasgow
1404,immigration
1404,love of one's life
1404,music teacher
1404,muslim
1404,pakistani
1404,tradition
755,bank robber
755,bank robbery
755,blood spurting
755,boa constrictor
755,brother brother relationship
755,convenience store
755,crucifix
755,dancing
755,eroticism
755,explosion
755,extreme violence
755,female vampire
755,holy water
755,hostage situation
755,mexican american border
755,nightclub entertainer
755,nudity
755,preacher
755,priest
755,recreational vehicle
755,sexual obsession
755,sheriff
755,showdown
755,siege
755,stripper
755,vampire
1669,cold war
1669,defection
1669,jack ryan
1669,russian
1669,submarine
2894,french revolution
187,based on comic
187,based on graphic novel
187,black and white and color
187,black and white scene
187,black and white to color
187,doing the right thing
187,dystopia
187,held captive
187,mercedes
187,mysterious killer
187,neo-noir
187,silhouette
5279,money
5279,servant
5279,shooting party
5506,bank robbery
5506,crime
5506,criminal
5506,gang of thieves
5506,gramophone
5506,octogenarian
5506,old lady
5506,parrot
5506,planning
5506,quintet
5506,robbery
5506,widow
4516,auction
4516,bet
4516,friends
4516,friendship
4516,risk
4516,soccer
4516,taxi driver
4516,tv show
4516,vase
43869,army colonel
43869,auld lang syne
43869,little girl
2007,dying and death
2007,loss of child
2007,medicine
2007,parent child relationship
3515,rape
3515,revenge
3515,suicide
4486,church
4486,library
4486,male nudity
4486,montreal
4486,passion play
4486,perfume
4486,transplantation
4488,axe in the head
4488,cabin
4488,camp
4488,counselor
4488,cult
4488,desire
4488,drowning
4488,fear
4488,lake
4488,maniac
4488,murder
4488,revenge
4488,slasher
4488,summer
4488,teenager
4723,absurdism
4723,afghanistan
4723,allegory
4723,alternate reality
4723,alternate timeline
4723,amnesia
4723,anti conformity
4723,apocalypse
4723,balloon
4723,big corporation
4723,blackmail
4723,brother brother relationship
4723,conspiracy
4723,cult film
4723,dirty cop
4723,doomsday
4723,doppelganger
4723,end of the world
4723,environmental issue
4723,evacuation
4723,fourth dimension
4723,government corruption
4723,interracial relationship
4723,karma
4723,kidnapping
4723,los angeles
4723,marxism
4723,mass murder
4723,memory
4723,metaphysics
4723,middle east
4723,mother son relationship
4723,movie in movie
4723,murder
4723,mysterious past
4723,near future
4723,nevada
4723,no opening credits
4723,north korea
4723,paradox
4723,politician
4723,politics
4723,prophecy
4723,riot
4723,santa monica california
4723,screenwriter
4723,search
4723,smuggling
4723,southern california
4723,split personality
4723,spy
4723,suicide
4723,surrealism
4723,terrorism
4723,terrorist
4723,time travel
4723,twin brother
4723,undercover agent
4723,wife husband relationship
4723,world war iii
5353,balkan war
5353,civil war
5353,hidden camera
5353,hotel
5353,journalism
5353,journalist
5353,serbia
5353,spy
5353,war
5353,war correspondent
5353,war crimes
5353,war victim
5923,battle
5923,china
5923,chinese
5923,gunboat
5923,missionary
5923,u.s. navy
6535,concert
6535,easy listening
6535,hip-hop
6535,manager
6535,music
6535,music festival
6535,music record
6535,music tv programme
6535,musical
6535,prison
6535,prisoner
6535,radio
6535,radio presenter
6535,radio station
6535,radio transmission
6535,record producer
6535,soul
6535,woman director
6950,army
6950,epidemic
6950,general
6950,medical research
6950,monkey
6950,research
6950,river
6950,serum
6963,chicago
6963,daughter
6963,father
6963,midlife crisis
6963,new york
6963,television
6963,terminal illness
6963,weatherman
6963,wettermann
7095,age difference
7095,appearance
7095,body exchange
7095,genetics
7294,amnesia
7294,heilsarmee
7294,helsinki
7294,trailer park
7450,alien
7450,animation
7450,dystopia
7450,galaxy
7450,mission
7450,monster
7450,space
8870,astronaut
8870,catastrophe
8870,future
8870,mars
8870,science
393,aftercreditsstinger
393,brother brother relationship
393,daughter
393,duringcreditsstinger
393,katana
393,mother role
393,rage and hate
393,right and justice
393,single
393,swordplay
886,gambling
886,honesty
886,new orleans
886,poker
5879,brothel
5879,castration
5879,deceived wife
5879,erotic 70s
5879,geisha
5879,independent film
5879,japan
5879,jealousy
5879,longing
5879,nudity
5879,passion
5879,prostitution
5879,strangle
5879,unsimulated sex
6615,delusion
6615,doll
6615,dying and death
6615,garage
6615,lone wolf
6615,loss
6615,puppet
7012,cold war
7012,disaster
7012,kansas
42013,indian lead
42013,london england
42013,middle class
42013,open marriage
42725,biker
42725,biker film
42725,independent film
2164,androgyny
2164,death of son
2164,egyptian mythology
2164,egyptology
2164,hieroglyph
2164,invented language
2164,nuclear weapons
2164,outer space
2164,shot to death
2164,space travel
2164,space western
2164,teleportation
2164,timebomb
2164,uprising
4543,aftercreditsstinger
4543,anarchic comedy
4543,comedian
4543,duringcreditsstinger
4543,monty python
4543,sense of life
4543,sketch
4543,the meaning of life
5172,astronaut
5172,bankrupt
5172,dream
5172,earth
5172,family
5172,farm
5172,fbi
5172,independent film
5172,insanity
5172,life's dream
5172,nasa
5172,peasant
5172,rocket
5172,space
5172,spinner
5172,texas
1942,baby-snatching
2210,alien
2210,beauty salon
2210,bikini
2210,dancing
2210,discotheque
2210,dream
2210,furry
2210,hospital
2210,makeover
2210,musical
2210,nosy neighbor
2210,police
2210,romance
2210,romantic comedy
2210,sex
2210,spaceship
2210,swimming pool
2210,valley girl
5001,aids
5001,artist
5001,attempt to escape
5001,author
5001,cuba
5001,cuban revolution
5001,exile
5001,fidel castro
5001,gay
5001,homosexuality
5001,hot air balloon
5001,new york
5001,opression
5001,suicide
5001,totalitarian regime
8275,adolescence
8275,college
8275,masturbation
8275,road trip
8275,virgin
8840,army
8840,battle
8840,despot
8840,dragonheart
8840,forest
8840,horror
8840,immortality
8840,kingdom
8840,knight
8840,magic
8840,medieval
8840,partner
8840,revenge
8840,village
8968,break-up
8968,childhood trauma
8968,hallucination
8968,hometown
8968,nightmare
8968,psychotherapy
25993,anthology
25993,asylum
25993,insane asylum
25993,mental asylum
25993,psychiatrist
26171,doctor
26171,duringcreditsstinger
26171,family relationships
26171,heart trouble
26171,retired
26171,visit
26171,widower
30892,asylum
30892,country estate
30892,delusion
30892,great britain
30892,inheritance fight
30892,jesus christ
51044,desire
51044,love
51044,opera
769,1970s
769,based on novel
769,based on true story
769,biography
769,brooklyn new york city
769,crime epic
769,drug traffic
769,extreme violence
769,florida
769,gangster
769,gore
769,irish-american
769,mafia
769,mass murder
769,murder
769,new york city
769,organized crime
769,prison
769,tampa
769,violence
1922,ambulance
1922,female friendship
1922,hospital
1922,illegal prostitution
1922,illness
1922,london england
1922,new love
1922,parent child relationship
1922,prostitute
1922,son
2330,bank robbery
2330,marseille
2330,pizza boy
2330,pizza delivery
2330,police officer
2330,taxi
2330,taxi driver
2972,in vitro fertilisation
5825,boss
5825,christmas
5825,christmas bonus
5825,christmas eve
5825,cigar
5825,holiday
5825,jello
5825,neighbor
5899,butcher
5899,butcher's shop
5899,neglect
5899,neighbor
5899,netherlands
5899,vororte
8860,hostage-taking
8860,jewel thief
8860,liberation of hostage
8860,negotiation
8860,persuasion
8860,police
8860,revenge
8860,san francisco
40723,eroticism
40723,new french extremism
40723,suspense
40723,vampire
40723,vampirism
40723,woman director
702,brother-in-law
702,brother-in-law sister-in-law relationship
702,expectant father
702,light bulb
702,loss of sense of reality
702,middle aged woman
702,new orleans
702,off screen rape
702,rape
702,sister sister relationship
702,southern usa
702,violent husband
25750,barn
25750,blood
25750,children
25750,corn
25750,night
25750,preacher
25750,sequel
25750,sheriff
25750,slasher
25750,violence
49299,divorce
49299,drug
49299,filmmaking
49299,independent film
49299,psychological drama
2636,explosive
2636,explosives expert
2636,revenge
2637,alien life-form
2637,based on novel
2637,bridge
2637,car wreck
2637,chemical plant
2637,death of wife
2637,dream
2637,hallucination
2637,hospital
2637,motel
2637,mothman
2637,mysterious events
2637,premonition
2637,psychic
2637,reporter
2637,small town
2637,telephone call
2637,tumor
2637,urban legend
2637,warning
2637,west virginia
2649,birthday
2649,birthday party
2649,brother brother relationship
2649,danger of life
2649,surprising
2652,age difference
2652,bedroom
2652,castration
2652,childhood sexual abuse
2652,coffee shop
2652,cruelty
2652,crying
2652,deception
2652,drinking
2652,electric shock
2652,electrical torture
2652,held captive
2652,ice
2652,insanity
2652,justice
2652,lie
2652,manipulation
2652,menace
2652,mental illness
2652,neighbor
2652,older man younger woman relationship
2652,one day
2652,pedophile
2652,pedophilia
2652,photo studio
2652,photographer
2652,rape
2652,rooftop
2652,sadism
2652,sadist
2652,screaming
2652,sexual torture
2652,shower
2652,sociopath
2652,suicide
2652,teenage girl
2652,threat
2652,torture
2652,verbal abuse
2652,vigilante
2758,baby
2758,brother sister relationship
2758,butler
2758,guillotine
2758,jealousy
2758,nanny
2758,summer camp
2758,uncle
2758,yuppie
559,amnesia
559,death of a friend
559,dual identity
559,egomania
559,forgiveness
559,hostility
559,love of one's life
559,marvel comic
559,narcism
559,revenge
559,sand
559,sandstorm
559,sequel
559,spider
559,superhero
559,wretch
573,london england
573,police
573,rape
573,serial killer
573,suspense
620,duringcreditsstinger
620,environmental protection agency
620,gate keeper
620,ghost
620,giant monster
620,haunting
620,hybrid
620,loser
620,marshmallow
620,mythology
620,nerd
620,new york city twin towers
620,paranormal phenomena
620,possession
620,receptionist
620,slime
620,supernatural powers
681,aftercreditsstinger
681,casino owner
681,dirt bike
681,extortion
681,fight
681,fingerprints
681,gender disguise
681,high dive
681,master villain
681,millionaire
681,murder
681,old woman murdered
681,plastic surgery
681,satellite
681,secret agent
681,secret organization
681,smuggling
681,spy
681,violence
690,black and white
690,france
690,materialism
690,modern society
690,pickpocket
690,prison
690,unsociability
793,ear
793,ear cut off
793,independent film
793,policeman
793,small town
793,suspense
820,assassination
820,cia
820,conspiracy
820,death
820,government
820,historical figure
820,homophobia
820,investigation
820,john f. kennedy
820,kennedy assassination
820,new orleans
820,president
820,vietnam war
854,balloon
854,bank
854,dual identity
854,green
854,jail cell
854,mockery
854,norse mythology
2062,brother brother relationship
2062,chef
2062,confidence
2062,cook
2062,cookbook
2062,court
2062,expensive restaurant
2062,family
2062,kitchen
2062,leaving one's family
2062,mouse
2062,paris
2062,rat
2062,restaurant critic
2062,river
2062,roof
2062,spice
2062,window
2062,work
27815,freak
27815,mutant
27815,sequel
27815,splatter
1878,cadillac convertible
1878,corvette stingray
1878,fake identity
1878,gibberish
1878,gonzo journalist
1878,grapefruit
1878,police convention
1878,sweaty face
1878,wedding chapel
213,advertising
213,assassination
213,espionage
213,framed
213,fugitive
213,government agent
213,mistaken identity
213,mount rushmore national memorial
213,on the run
213,spy
214,brain tumor
214,famous theme
214,mutilation
214,nudity
214,severed foot
214,shot in the face
214,suffocation
869,alien planet
869,ape
869,chimp
869,dystopia
869,gorilla
869,human subjugation
869,revolution
869,slavery
869,space marine
869,space suit
869,space travel
869,time travel
889,best friend
889,dinosaur
889,flirt
889,marriage proposal
889,stone age
889,waitress
987,chicago
987,father-in-law
987,journalist
987,marriage proposal
987,newspaper
987,newspaper man
987,stress
1992,gas
1992,grindhouse
1992,loss of child
1992,military base
1992,splatter
1992,zombie
2323,author
2323,baseball
2323,based on novel
2323,cornfield
2323,doctor
2323,farm
2323,ghost
2323,hearing voices
2323,miracle
2323,pta
2323,recluse
2323,reconciliation
2323,regret
2323,road trip
2323,school board
2323,sport
2620,corruption
2620,criminal defence lawyer
2620,ex-cop
2620,private detective
2891,author
2891,autobiography
2891,book
2891,female nudity
2891,insane asylum
2891,insanity
2891,new zealand
2891,teacher
2891,woman director
4031,anarchic comedy
4031,bisexuality
4031,female nudity
4031,hoodlum
4031,male nudity
4031,menage a trois
4031,release from prison
4031,suicide
4961,animal horror
4961,blood
4961,cockroach
4961,disease
4961,epidemic
4961,evolution
4961,experiment
4961,insects
4961,mutation
4961,nest
4961,scientist
4961,sewer
4961,tunnel
4961,virus
4977,animation
4977,anime
4977,dream
4977,dream girl
4977,dream world
4977,japan
4977,mad scientist
4977,parallel world
4977,procession
4977,psychoanalysis
4977,research
5072,defence company
5072,forced retirement
5072,jump the shark
5072,killer
5072,team building
5072,will to survive
5955,criminal profile
5955,drawing
5955,murder
5955,pledge
5955,porcupine
5955,promise
5955,retirement party
6279,monastery
6279,musical
522,actor
522,boxer
522,celebrity
522,cult director
522,drug addict
522,film business
522,film director
522,film maker
522,film making
522,film producer
522,fortune teller
522,handgun
522,individual
522,los angeles
522,morphine
522,movie studio
522,oddball
522,taxi
522,theremin
522,transsexuality
522,transvestite
522,trick or treating
522,vororte
845,amusement park
845,carousel 
845,chance meeting
845,cheating wife
845,cocktail party
845,fiancée
845,film noir
845,husband wife estrangement
845,island
845,lighter
845,murder
845,obsession
845,perfect crime
845,psychopath
845,storm drain
845,strangulation
845,tennis match
845,tennis pro
845,train ride
845,woman with glasses
1040,ambition
1040,arranged marriage
1040,bourbon
1040,civil war
1040,country estate
1040,decadence
1040,monarchy
1040,naples
1040,officer
1040,opportunist
1040,palermo
1040,pastor
1040,plan
